"z"	"f1"	"f2"	"b"
0	0.173843380516875	0.473778595448948	-56.0356298944992
0	0.152087539486121	0.423061574588276	-65.7991241412229
0	0.117703093802863	0.276111954813035	-62.5854910197831
0	0.0349123380073023	0.33900079551745	-40.2938796741186
0	0.171824426371399	0.160470525491406	-58.6682286916591
0	0.252618453149683	0.262507899768021	-55.4152247931913
0	0.169599218678453	0.268179994898818	-57.4353432304593
0	0.153982420384233	0.269188105844409	-44.9423604110545
0	0.155820024475277	0.27191376033031	-52.1350979904506
0	0.0313053144679146	0.157560990317532	-47.9000126976296
0	0.0789975337725637	0.0963704754023334	-50.870889567576
0	0.0559545544142011	0.251739292615844	-47.8801942030421
0	0.034470164333765	0.0573930035936625	-51.7752901050653
0	0.153699097847974	0.325432322237802	-50.7131909818489
0	0.175644009049284	0.320875562795704	-58.1898475643275
0	0.131641313470713	0.283520322414595	-39.2298328713337
0	0.104864093276593	0.306921791308928	-41.5434224176035
0	0.078779969345206	0.24119847790149	-40.9372235857703
0	0.054209098820632	0.257554257259872	-44.3984639290319
0	0.206290200562787	0.268307484367418	-56.4000744023306
1	-0.18327909292585	0.197396311764588	-35.4910048541685
1	-0.0441164334809995	0.222900232369014	-23.0512581388876
1	-0.212869736956382	0.195849643651046	-31.325144395542
1	-0.283596740413965	0.482933239204252	-33.0360017263115
1	-0.212313777753733	0.372873672806342	-21.1885569862813
1	-0.146156774584272	0.150914746175818	-24.8522689897669
1	-0.144177449922999	0.199820898662853	-35.356501605042
1	-0.309222526331954	0.281666915762684	-28.2136748656821
1	-0.22193231171733	0.186162652091465	-28.4250977697772
1	-0.137698027250663	-0.00810710529127304	-27.0262734645645
1	-0.219179095167693	0.165544209662707	-10.7739200467017
1	-0.17694526381528	-0.0309183121782785	-17.247431571223
1	-0.0816862685208156	0.358963372556623	-29.5793890287124
1	-0.263480041525824	0.219231492987598	-22.4118285175669
1	-0.543243062456136	0.134006920884389	-20.6197593247837
1	-0.294131617490529	0.0558879546968058	-19.3447970874082
1	-0.25829898399918	0.166807286160136	-29.5817890947501
1	-0.349773078658267	0.305224407250221	-25.992028916694
1	-0.287270634346648	0.0870956363873053	-12.666535907007
1	-0.257624449703405	0.269532810720638	-31.27924499885
2	-0.339167111717075	-0.180287617038389	-3.73831668430408
2	-0.140854473978537	0.0482779482269965	14.3842204620499
2	-0.222738648623577	-0.182975959977394	-6.35388446217563
2	-0.188322366218669	-0.115796086920184	0.722594561426253
2	-0.238206188119457	-0.321763219120117	0.176390019753301
2	-0.436689904457216	-0.172377281407503	-3.40869377065019
2	-0.239261208939942	-0.189947474800429	0.257059852071037
2	-0.237145650710091	-0.236587358338717	9.94529692894336
2	-0.198820296056084	-0.155397089845436	-0.393739048009197
2	-0.120261303269553	-0.29698760771707	-1.82488784053645
2	-0.227238349516627	-0.403428810773316	8.39424117188679
2	-0.193781955290321	-0.0602045840249418	-4.5265581543997
2	-0.283545968756981	-0.27819390734078	-4.3488238675212
2	-0.301975278332081	-0.292715840989085	2.12357251075263
2	-0.213215540533589	-0.220693756881216	1.82256358418929
2	-0.236320346529368	-0.0957843763955475	-11.9036933353357
2	-0.258721085387165	-0.248202740489766	-6.82741976463251
2	-0.206675027967277	-0.0450860260318759	19.0346210812928
2	-0.118859003512516	-0.215101760472765	-10.2481372171764
2	-0.17454432762438	-0.184244866029723	-0.970476946223628
3	-0.112941635702702	-0.384003595887437	11.4115836867018
3	0.102381481452481	-0.14479303708945	34.0882122802674
3	0.239577577989225	-0.127305450249928	37.0202101972022
3	0.1730522597446	-0.164911512218884	22.9631220598634
3	0.0589537748835141	-0.174639224685159	24.7800173676578
3	0.184444288560643	-0.338095233735435	27.193777141956
3	0.142420541342211	-0.140357798444223	23.6631870980458
3	0.0945816102367601	-0.385135256087141	15.5419993286127
3	0.168797125670461	-0.398041971196448	24.892089318187
3	0.0483181066724607	-0.0651726535072512	14.7389462837961
3	0.280446298856291	-0.235066827216843	26.764289014739
3	0.160757914938828	-0.444405741548716	41.561191476507
3	0.149042083033089	-0.316368618857594	31.4915108277286
3	0.0447022390063973	-0.232816302335931	23.6204491862713
3	0.193552381480658	-0.250191215077229	16.6485938472838
3	-0.0480484473941038	-0.257185229881899	35.1963185642608
3	0.0171211091019996	-0.248083613480817	29.9671715082272
3	0.0404668408762984	-0.405569714841435	23.3958680265264
3	0.0920328884620301	-0.344404430949492	22.8153860272085
3	0.140671070839992	-0.0745439166870793	21.3254425971256
4	0.293903318520724	0.00725697132787216	41.0098905142075
4	0.407932924075309	0.0131644781338417	52.973659091981
4	0.112089988258871	-0.117310278571317	44.0681181828294
4	0.387665880946174	-0.151079784877401	47.0415898361939
4	0.207490123482032	0.0644327936571452	66.523840329309
4	0.455056389239932	-0.0929723806858839	57.3493303173914
4	0.393584742550236	0.22694482616205	58.6347633599568
4	0.316516522782936	0.0929553912906998	59.7542630998651
4	0.199385779817824	0.0702411958502719	44.8619157693834
4	0.43136744975824	0.16555082668135	60.1818972470346
4	0.271972799989593	-0.0330163242317958	55.4195332311644
4	0.162979879461514	-0.125916413594367	52.7477406100337
4	0.280344261701906	0.0200106424880545	39.7072552449065
4	0.359484740850167	0.0476264330365805	49.4179708071666
4	0.237624765502979	0.00648869758351458	54.6013139491703
4	0.325026489075942	0.053333891044421	36.0462478680427
4	0.303538800060034	0.203587196886177	45.1733298231625
4	0.150419006547071	0.0307642152521773	51.0883602727066
4	0.152860798517777	0.0192181090776697	50.3099783469695
4	0.324739163445957	0.0107159548643382	45.0154605813692
