"z"	"f1"	"f2"	"b"
0	0.00162112721262805	0.383624516597364	-52.8320554335229
0	-0.101296747466837	0.120159527999279	-59.7575707179399
0	-0.0662866751849873	0.197867728664518	-54.8300907115644
0	0.151282675933889	0.247580475358446	-51.2326204270493
0	0.0457794128563784	0.380083160346435	-37.6353892125441
0	0.298849123779998	0.350178114337884	-56.0300422352813
0	0.119689377459482	0.376014954909354	-69.8693706811214
0	-0.0568183145261631	0.313363497467474	-45.5888617754419
0	0.0405697578652213	0.324890647930976	-39.3983962191126
0	-0.0130239068393092	0.341972282424388	-50.0252495063003
1	-0.148674035179808	0.06380249689238	-37.0757209547598
1	-0.281237589833286	0.0603511779522959	-26.7642975761117
1	-0.212620422683679	0.245933372969119	-16.3060269810624
1	-0.353874314037046	0.0821407562351572	-19.0609112428386
1	-0.140036900398771	0.0382742436123191	-22.8247650958252
1	-0.25409093338992	-0.0646463501895827	-27.399124758852
1	-0.210785919404609	0.239100538771801	-31.3980375381512
1	-0.251941724013097	0.137380004815154	-29.3275631121688
1	-0.175354049073098	0.0208835418458475	-18.5960136613118
1	-0.390763330997906	0.338619502501633	-5.94643926481909
2	-0.262276851085097	-0.200889982071299	0.0569183041785444
2	0.000851486780757971	0.0146699130426892	-1.59238256530161
2	-0.162450571029432	-0.238817985830684	13.2689056633355
2	-0.0503358238733205	-0.0982049226170326	-7.98030351466059
2	-0.205940318428095	-0.18990373667546	9.19491656125227
2	-0.383534354505009	-0.141872651791387	-14.8117061272335
2	-0.412360542649553	-0.241182741432851	6.21007515033362
2	-0.126060139006191	-0.250602260051778	-9.15018604750444
2	-0.260291585602982	-0.144141225643525	-14.5269060217529
2	-0.342302535811782	-0.0723001907857865	-1.72649852761408
3	0.02015418430336	-0.352444154674646	18.4381829542806
3	-0.0499398265531098	-0.28326536812589	12.6961827346525
3	-0.0305062385022166	-0.18231093836973	25.1056416387302
3	0.104161630709826	-0.283163448073182	10.1638289033246
3	0.201825519617235	-0.281868224899874	28.5285661106671
3	0.135411322031944	-0.147793530968223	17.1707505420771
3	-0.0268702056497286	-0.327988644330674	29.4258758278668
3	0.15534159817517	-0.0745269639716121	33.3861296899648
3	-0.103451904487924	-0.338354818164993	24.6823387542609
3	0.0432878310639521	-0.260880294713737	9.23005915212004
4	0.318727611688849	0.0547747440440603	54.7792475112412
4	0.227271972186834	-0.0688067988004677	56.0405400392161
4	0.257890695090196	0.0191039969535477	48.5650221953749
4	0.203692374907578	0.114593589347938	57.7481622296206
4	0.354056337899635	-0.0233643781722304	53.0225059373572
4	0.417945923198503	-0.0333860726316945	41.6557127480723
4	0.161395777502937	0.0792888057105927	45.9401362064203
4	0.285042074179391	-0.139037540347939	52.4660348475027
4	0.376684200111361	0.0701903060998481	58.1341650591659
4	0.267686884964903	0.0646829380294547	35.6975201344581
