"z"	"f1"	"f2"	"b"
0	0.246597900631723	0.208355714515825	-57.3290918126982
0	0.13802735201474	0.213553467868185	-57.6391161056731
0	0.222019847412978	0.188560796072058	-63.9621275222243
0	0.0807394377731555	0.134266024549894	-47.7659191238771
0	0.0937507719839225	0.203801756455453	-62.9938654822762
0	0.167173090933965	0.369396615052669	-40.3835753808756
0	0.218124270261173	0.287133193114457	-39.9526387793889
0	0.173821965325715	0.494523072228616	-54.5251940300017
0	0.0988412752247451	0.238789335422515	-53.1210046500791
0	0.115920756166448	0.230780256308614	-38.5346355803685
0	0.169352306732899	0.427685828670688	-64.5177147912278
0	0.171308988143003	0.231642751869128	-58.014108835733
1	-0.127951476239294	0.17741175522922	-22.6543574555096
1	-0.104683864660239	0.340581519309273	-29.4708528314093
1	-0.109803649002869	0.128490287814363	-35.5862087524695
1	-0.23633418686915	0.135147014422965	-12.2610679461782
1	-0.209530588558493	0.0591728692308846	-23.1706041393196
1	-0.3314870552824	0.115054995974488	-35.3674387268573
1	-0.264237894334458	0.27851648892692	-14.2485614119736
1	-0.273749637562109	0.12090426015115	-28.355440737237
1	-0.324941927120985	-0.109040948069445	-20.7937428289138
1	-0.201938263654386	0.158176824772427	-21.5185451797629
1	-0.348109032788773	0.254125959234084	-23.7795902445271
1	-0.325675692177523	0.0899294600411872	-24.3088807465203
2	-0.234897861459495	-0.151883980795711	-4.38651107149109
2	-0.27489526326002	-0.385272471797631	-5.67072574775176
2	-0.138314192831464	-0.162515655693806	-4.89379182519689
2	-0.347975292875246	0.0492670156924804	0.0251975687552196
2	-0.2942598895321	-0.28054584658131	-15.5243122078525
2	-0.119628189163559	-0.199668011205339	-2.16328983361449
2	-0.215778036297042	-0.106143989205832	9.48876315960369
2	-0.0178499402473477	-0.0990737420044966	-12.549436903205
2	-0.242909777656741	0.0299665473903752	11.6075399353675
2	-0.17970325093938	-0.0933003820455557	1.3865407336722
2	-0.159044894407747	-0.229001813232621	-0.13953466476872
2	-0.188306502634315	-0.135724939467366	9.80710213987805
3	0.295613304901769	-0.267292953207438	15.7771952812491
3	0.169631388377302	-0.399724034384835	36.9942435691204
3	0.109483571023511	-0.306158303500324	0.38964350675327
3	0.0904714120711858	-0.131227793941307	38.1795080381846
3	0.0376974578343964	-0.43297608592864	34.3333191927183
3	0.21846752375846	-0.180442722937102	9.13394719186263
3	0.105959350133679	-0.138791186614607	27.2497056998906
3	0.0693550646373335	-0.372282015257466	34.0411432799968
3	0.0704595625641789	-0.3747060826918	36.0901858623311
3	-0.0403889709969887	-0.102060924090883	14.280747397235
3	0.217287738802713	-0.220617668526219	22.2691967206171
3	0.210381121357371	-0.197149506518918	26.9394891929636
4	0.283545721710777	-0.116563929308934	45.352550501374
4	0.393755889994342	-0.116420245599586	54.8252084418721
4	0.297685358239539	0.0312068201144602	55.4537899276672
4	0.266143998364691	0.0201478638555949	57.2590818513167
4	0.295972235106502	0.039334842960028	52.2392149711859
4	0.199473598886219	-0.140025964146458	43.5833489497403
4	0.150275937763274	0.0020322503349692	42.8885816770959
4	0.261947395377509	-0.0213246346164252	46.6986463455696
4	0.210917400107403	-0.154331073321164	41.8974132977212
4	0.450342733232121	-0.0460597797326641	45.4797179223488
4	0.132723762933879	0.0497720265263197	48.5486785434452
4	0.17101077397984	0.0682071551065234	42.7294735803647
