"z"	"f1"	"f2"	"b"
0	-0.00344496597867151	0.441822876528298	-53.2079799415199
0	0.0614144094180033	0.063125927938794	-51.5131028314093
0	0.170342367215965	0.35888055309816	-61.1366468771107
0	0.0931363675664987	0.456560607303501	-51.5504001095951
0	0.255233297628362	0.218681438924055	-46.4896562557036
0	-0.0554467617468683	0.348813901826518	-61.2191205707872
1	-0.374132659575371	0.215744383827507	-18.2106481628026
1	-0.328964157997319	0.0940798404037241	-26.7277940145428
1	-0.265619831138362	0.211042724833697	-46.0089432469673
1	-0.310225800519295	0.148250265159339	-31.8095366329496
1	-0.311114507323961	0.147569054122325	-28.7330703773638
1	-0.0688645419457404	0.271298705071366	-20.373840602383
2	-0.296027919004035	-0.136772867305551	6.9629355916443
2	-0.305000269283424	-0.0201658684218923	-0.0370051882969603
2	-0.0291713484357088	-0.0592380197230228	-9.57542463921508
2	-0.361501935369539	-0.0265809065450857	7.87597177844321
2	-0.195408887975404	-0.237842588404508	-3.02326217161994
2	-0.386373299254854	-0.145568947905219	-20.3706255394509
3	0.0758944833932323	-0.230608475787137	15.0523033060471
3	0.0471271291251671	-0.137448096702664	35.4929446471764
3	-0.012626584511314	-0.413462943366441	29.8048184300711
3	0.231488069301816	-0.297678903581418	25.9061826817055
3	0.15186657169448	-0.139678824949091	36.9657885463777
3	0.0510661494611468	-0.266534146733814	28.4622176472676
4	0.542314076403604	0.0904663732329701	60.9150164606706
4	0.373604462306269	-0.0914216891683646	50.0858643919997
4	0.179338681567465	0.169089191046271	58.474375736782
4	0.275096393732591	-0.0319916303280237	46.3358063275594
4	0.221733451608555	-0.0519276517013885	45.1710196411701
4	0.378196479554697	0.0649979846228142	40.8758465990256
