"z"	"f1"	"f2"	"b"
0	0.2594507600875	1.01526396050347	-187.01541847044
0	0.424343525588517	0.904610280467067	-212.416709955938
0	0.321225207360256	0.889980092498101	-191.078429689983
0	0.31745975004003	1.08318056306222	-206.499069496988
0	0.336433536475521	0.985346320513505	-190.713220026699
0	0.0740291864292093	0.970414723968416	-207.166219169426
0	0.265960772860609	0.928251892279303	-210.866068504781
0	0.303326127732179	0.953897500377481	-207.814554107047
0	0.253697855009919	0.925616630943922	-206.49163682942
0	0.230454956871844	1.11774646205208	-198.884811382015
1	-0.840515084024318	0.773903553832045	-97.4197132775512
1	-0.749610928704377	0.681200876564051	-102.030720086612
1	-0.937286860449106	0.673735722959971	-100.062040256238
1	-0.648163258415037	0.497647110604284	-113.247703351817
1	-0.894946718667228	0.489288203493824	-90.7235485147605
1	-0.749945766979379	0.622000058721601	-92.8712312760345
1	-0.862358796230207	0.675364473824946	-93.6984602472451
1	-0.76582545334332	0.547165625486856	-92.5384511435841
1	-0.671318825912683	0.587438728072853	-106.391529943711
1	-0.706259170557321	0.534603386650962	-99.276254384347
2	-0.791440509952972	-0.61526258252128	-3.00338403908171
2	-0.807940770056899	-0.59436006718676	5.36151802924103
2	-0.862808755160329	-0.806014013618622	6.73319548917412
2	-0.660683573862284	-0.431020578065986	-11.9375921400856
2	-0.769871907528569	-0.64016199208328	9.15059205763265
2	-0.868495268353002	-0.534672775918987	19.5083525617628
2	-0.848836122138991	-0.645632302218376	-16.5817446094045
2	-0.785906103363204	-0.689283902855001	-0.818840100605434
2	-0.604300083864313	-0.653065943996723	-2.28860579449775
2	-0.835066262975293	-0.468375988571285	-9.21885546113569
3	0.409218910549809	-0.90263542402041	92.4483889691298
3	0.2107520494683	-0.936474598145479	90.4702546927636
3	0.389073153953239	-1.0236622331514	91.6341761542351
3	0.442235298537474	-0.848279291815179	103.202367396483
3	0.240872711515567	-0.845011941880646	102.28277670324
3	0.318839181892785	-0.918761851939591	104.923561509547
3	0.317658694611699	-0.955955892545563	95.2399880860973
3	0.211863250321002	-0.975950510119676	90.9111330904454
3	0.506228382632987	-0.866793040634533	130.043497106342
3	0.286768879113377	-0.972113081061473	118.839581924481
4	1.01722456334032	0.0446509669357308	203.965528651961
4	0.910196391054774	-0.150886958108363	201.455291303529
4	0.912232410435967	0.0172845281951728	194.819797520768
4	0.980304648728974	-0.0710497462325582	182.524252204809
4	1.03825045113573	0.0229473147729908	195.574880078436
4	1.01467190525039	-0.0169883659606009	190.729108779553
4	1.11040486902744	-0.0157726479241616	205.376179528289
4	0.795919662091305	-0.0267628994711205	189.853066004592
4	0.83777112511481	-0.0224855684712756	203.398007738625
4	0.774843415443625	-0.149608602461616	198.235525505121
