"z"	"f1"	"f2"	"b"
0	0.38752371694007	1.07093019744969	-202.231346169561
0	0.465421010502691	1.06881789064928	-179.293970204824
0	0.375894233314043	1.00780805448266	-198.233984546268
0	0.273425891718542	0.897412041975556	-201.224050734338
1	-0.821142011983033	0.563622714176666	-111.095311540199
1	-0.852679226975743	0.549546870166262	-95.4830327763783
1	-0.661975805061873	0.709941209604428	-100.178255916803
1	-0.889805671718158	0.571468461853302	-100.210901004696
2	-0.870043943967696	-0.721427009935867	-3.03936945528013
2	-0.659209826604582	-0.460817388863349	2.90440895969631
2	-0.922868830086075	-0.487955699048401	-12.4391316596298
2	-0.904244205599699	-0.502536888910439	-3.43691802404818
3	0.364465483109027	-0.927055046896386	119.195457723118
3	0.450524962494449	-0.88737551584031	90.3802990978963
3	0.259761083650384	-0.837456970567913	82.8981217264227
3	0.369654003940638	-0.898256969731616	106.437128485136
4	0.983121401291155	-0.0077046955511836	202.362917639054
4	1.05322225979422	-0.232597832271445	197.592627678162
4	1.01726514490702	-0.167813783039535	206.542241761991
4	0.979128156756872	-0.0259834832529461	191.665494532032
