"z"	"f1"	"f2"	"b"
0	0.459481428820388	0.939407514176465	-198.549236589249
0	0.305560903122468	0.816536808384804	-191.519724824814
0	0.283123535344787	1.14060356764307	-201.377261473449
0	0.270559502141976	1.05047263257053	-199.012547528081
0	0.465997891801476	0.615605744577059	-183.329894154945
0	0.277338065884799	1.27586087028327	-185.089722545116
0	0.215903772865071	0.978059765775434	-199.342295623662
0	0.179656241355962	1.09875293262071	-200.568397984898
1	-0.80550113600353	0.646046679132036	-93.9623881152302
1	-0.713771114645579	0.711982033994325	-87.723995014791
1	-0.657483714855093	0.517627494253968	-91.356397521632
1	-0.726762555721549	0.608818188440824	-98.903565300025
1	-0.731929931705521	0.550025675093415	-87.6474775073679
1	-0.957541739177722	0.601804846934193	-90.855277532798
1	-0.532889585883549	0.666528129581912	-100.620056250808
1	-0.906877267959204	0.461053777274103	-99.7580526747484
2	-0.77790683062267	-0.486863294815365	8.01445162340067
2	-0.931285053108865	-0.572642030846933	8.11474807565083
2	-0.675953487767848	-0.408895522090096	-3.53013108530021
2	-0.781201169853078	-0.516546294133779	5.98284870714591
2	-0.888455991273488	-0.554882747133286	-0.553038282315531
2	-0.944962523945676	-0.559952322241382	8.27452397196646
2	-0.849764877750088	-0.329631663289151	0.197212473913726
2	-0.856405864721211	-0.61401037995055	-2.8486740060716
3	0.394223562195435	-0.841340423289271	107.570849628055
3	0.285033752696505	-0.803800012055281	107.34562204571
3	0.224929587267119	-0.929046222634932	93.8305660850494
3	0.274477231742763	-0.895237412508485	92.5820540270964
3	0.380757064390228	-1.01092288453106	103.886794833657
3	0.269161849939251	-1.0141631859177	96.4885671132671
3	0.27394121012916	-1.01135838643153	108.948645485588
3	0.213136390640793	-0.911215817876458	108.350623343339
4	0.915622442907663	-0.150140870189093	189.302796476289
4	0.991885771867305	-0.0480655041295167	203.662115816751
4	0.957138664607894	-0.0594332098896749	212.119577279105
4	0.957062945365594	-0.0202519394800358	203.193772781422
4	1.08956999324593	0.0925512362374918	201.768135601435
4	0.9396042810679	0.0174245068355288	186.689641073579
4	0.878587244372832	0.0345655159263026	185.57000750786
4	0.797128471640325	-0.0200999594278344	191.985278022157
