"z"	"f1"	"f2"	"b"
0	0.296844005874332	0.983662715873496	-203.129474224215
0	0.304720976210888	0.908561359052163	-204.280871664752
1	-0.770835618201408	0.459334587747686	-109.455705662248
1	-0.926326646297967	0.788384395111386	-116.991126096546
2	-0.925065050400649	-0.610180912988526	2.86233174307473
2	-0.653828484669819	-0.321120736133584	-3.21076104217067
3	0.353364341852527	-1.09680472892506	95.6161339308194
3	0.286113798534845	-1.00896446812402	105.033268274655
4	0.891861446175845	-0.12201651737726	199.011876822823
4	0.767094428541014	0.00802192324653534	207.749199793571
