"z"	"f1"	"f2"	"b"
0	0.346505488259172	1.03594065497422	-198.194679982745
0	0.443771173558788	0.974111662407478	-184.010261697555
0	0.266441693096877	1.08169234462636	-199.848138673779
0	0.246674586741785	0.944358969020149	-190.457092842828
0	0.245800993532234	0.945761773102817	-212.354929068017
0	0.403973214935306	0.968435692973919	-215.464999052232
0	0.319478174111685	0.913871305116892	-201.682015503514
0	0.256148479854853	0.768186051124765	-189.091582874631
0	0.13006033240418	0.7976277697997	-197.848078529345
0	0.310190216706921	0.895830429055444	-173.695414542412
0	0.386574048965625	0.989647384897801	-197.938140619673
0	0.166076667698261	0.951558437767138	-200.523280409704
1	-0.891910116572068	0.501577587342216	-101.742918709011
1	-0.75687118988762	0.678052600548193	-103.251986586413
1	-0.667933480148113	0.487063473175041	-89.7455250635729
1	-0.653355642955122	0.711263377725178	-113.524037963481
1	-0.843312224302675	0.572002658488262	-103.842144201262
1	-0.780624565519686	0.555148225513831	-92.2526301305055
1	-0.767636009781588	0.61343287372254	-109.648263304416
1	-0.798420920982631	0.577658372639643	-101.632326459152
1	-0.772716466017036	0.595663669447061	-91.4905044250801
1	-0.665222598764972	0.50741421612021	-100.775658736093
1	-0.850290384020258	0.444603718753863	-107.996269122782
1	-0.84028734539785	0.602037255957654	-97.2697250970578
2	-0.669538983607955	-0.804949903823921	-12.2007789456682
2	-0.766625151528789	-0.473115594906591	4.74633356121714
2	-0.890207409197253	-0.642676291648644	-0.954153995635721
2	-0.958533977503766	-0.498635896569357	-13.9676004501723
2	-0.684314314518392	-0.642714086906747	11.5885671903787
2	-0.845656527350228	-0.486187090080744	-14.7625563923389
2	-0.778317865575879	-0.564925397122771	-0.48441867884621
2	-0.819784516053815	-0.694565632702195	-15.9285154523365
2	-0.767339602758102	-0.524988414813304	-1.10445899616672
2	-0.720455660274964	-0.577048372500115	8.17749888547516
2	-0.953432928173462	-0.521430625413469	-2.59720988965059
2	-0.855514722062517	-0.675745555702251	-12.9085262318322
3	0.312299552818947	-0.862349500406864	100.432408793695
3	0.25722569655784	-0.946270569165322	103.922230750472
3	0.36220431656046	-0.93220529750073	93.2180498284225
3	0.214367655600367	-1.181826290237	89.5268277602916
3	0.214106935394547	-0.993619381576032	97.7734652496012
3	0.4645259020761	-0.866417266705089	96.9496836989984
3	0.171421568031602	-1.17595248247959	103.3304249788
3	0.417941117254013	-0.847243256492657	96.9791527846945
3	0.501470421236849	-0.88832330481639	101.127818101278
3	0.335451971256862	-1.07321863517924	100.986406503185
3	0.438202350446076	-0.962181169637262	97.7186523380234
3	0.264898403467754	-1.11245791328153	109.227133448835
4	0.8664155778069	-0.0940893429442924	203.985809351752
4	1.037007001782	-0.0154701832783852	200.642576721963
4	0.968985170453451	0.0429730476640108	201.202959186022
4	0.888491356139882	-0.185735049918751	194.997216284175
4	0.952773886371568	0.0942346819405536	187.3548426036
4	1.09267283153701	-0.272790341266928	201.382314300832
4	1.01766190273447	-0.113280293446867	206.889723162761
4	0.878500378342017	-0.0413468184261579	189.449463647509
4	1.08156344744119	-0.113418990066281	195.17557134133
4	1.02001272248208	0.105219078860632	196.064024863298
4	0.985537865768016	-0.0698605612572391	193.927792099556
4	1.12011549777555	-0.295406396181971	204.054144947688
