"z"	"f1"	"f2"	"b"
0	0.0928691588611908	0.280923428879886	5.9007514072355
0	0.221054426731679	0.359544840628212	-4.55825787886168
0	0.0736967528320685	0.478034834876992	-10.9030764580529
0	0.0874011918763874	0.402873525617338	-5.41016528584191
0	-0.0266065815837799	0.655791280214098	2.27427570408557
0	0.0320733674496745	0.300252099809472	-9.15720593291719
0	0.296591993041696	0.599904338415929	6.37465678085685
0	0.0879853415782114	0.428953007925583	9.79714936011437
1	-0.458733079443292	0.259706085331641	19.2795919258742
1	-0.333544912996033	0.366640067590638	10.5765341827606
1	-0.306703608885796	0.195289414977842	8.12803986887866
1	-0.171160389762652	0.364312667757389	28.2711312705325
1	-0.322999593238942	0.303543228886799	20.954666627372
1	-0.47214713946817	0.364622843277286	22.3155143274367
1	-0.50197134612085	0.276871500631918	19.4028517362026
1	-0.41689303660109	0.243514325473715	24.1385709576471
2	-0.395959898659967	-0.282236994430074	46.7191323611566
2	-0.320299754189383	-0.274468763291768	47.4514026332175
2	-0.323641731800948	-0.22102799373474	56.605050492804
2	-0.241839460670314	-0.261853303854807	53.7061239089531
2	-0.563692092223172	-0.239100464481733	58.3322398046315
2	-0.430687889717106	-0.278666133493661	49.8376320137964
2	-0.442069281792252	-0.332521832014472	37.9913161931633
2	-0.199741946071128	-0.497830069200178	52.3299958471412
3	-0.202578152781158	-0.0161820077459807	74.371820095253
3	-0.0350079225262845	0.0544085116298153	75.8228808700832
3	-0.202221339247737	-0.0282205570721255	65.2049694977789
3	-0.0334030849321098	-0.0357829396490261	73.1847299474025
3	-0.0428315390686787	0.111511938407232	73.2125907705294
3	-0.133091164362265	-0.0832977254184574	89.1295971741208
3	0.0556138380322714	-0.0595636624552123	81.934696194874
3	-0.166327577826092	0.032109789870402	53.6472508015523
4	-0.0314316793294514	0.209309726132191	95.1951451759023
4	-0.186287383998816	-0.00309882591972079	101.645054339814
4	-0.0275618578277212	0.0254657892359641	96.2153594181059
4	0.153430765057068	0.0392560020158774	105.830457644474
4	-0.0809620289747593	-0.130414492299348	98.7083856477373
4	-0.0954871493718318	0.023870312894344	96.476777240717
4	0.0355178940161694	0.0182233953418289	105.019299446282
4	0.131904634701335	0.0245503919533006	105.847212308578
