"z"	"f1"	"f2"	"b"
0	0.0918785944457385	0.595455567207142	13.3182036693185
0	0.198267950250271	0.599108430828199	-3.616886105677
0	0.22760367444256	0.524596888502322	-4.71166142711299
0	0.190591875826287	0.644039125131313	-4.5878024118639
0	0.129120198361947	0.419607668633916	6.55395117571978
0	0.130622393167367	0.583343439704722	5.11988092738114
0	0.101049991633237	0.473391849901553	-2.80396553259284
0	0.247388838286008	0.679627677560534	4.80301422498949
0	0.134454055527983	0.435561556675823	-0.086863296000911
0	0.236493112802201	0.581804970800603	9.89866199169715
0	0.0188449668111209	0.425427221998936	-1.61408573586537
0	-0.0299020401789257	0.50049761679571	-12.0701197424674
0	0.239723879800059	0.496601628198472	3.44011806313965
0	0.0739283761882835	0.50676642184143	9.01667173892737
0	0.290303185372944	0.603890078583807	4.91842618569916
0	0.128157208002852	0.552058289434133	-0.583853084589164
1	-0.402556472578371	0.383350737440105	15.4615717765157
1	-0.320547905611892	0.393188291108511	36.9334452988128
1	-0.474882341525307	0.422871203109538	14.7398458807561
1	-0.142347386163729	0.358504773226881	20.1102938172525
1	-0.483408955878103	0.215379505183801	27.9282484755328
1	-0.463077453374875	0.371454706541473	22.0655885042523
1	-0.48401038180069	0.25373188654941	26.0082109933018
1	-0.40423000161497	0.433520330331844	15.4657422079116
1	-0.351112433678987	0.242554811783422	23.1846383433611
1	-0.506958841198504	0.200899253400081	37.1454382136586
1	-0.599465706481778	0.167869713485552	23.6989857227853
1	-0.533151561801079	0.158290726947396	12.1135075510773
1	-0.47324654064561	0.213410553338683	22.7726980335444
1	-0.120296358708476	0.277824641143235	15.0118558813195
1	-0.355362563868756	0.156406883405849	29.8175936552641
1	-0.336472753764543	0.397415647301885	31.6733048887805
2	-0.529361019401834	-0.294164459659167	59.5897990047824
2	-0.22927387330452	-0.168009813316215	49.601055167467
2	-0.444932432870825	-0.355246519003258	45.1878811985085
2	-0.441553047649739	-0.243988731594047	46.0918470485708
2	-0.471912913470699	-0.298309332171949	42.4754819728591
2	-0.541657160043551	-0.260721223850972	47.4590601098845
2	-0.315952508153261	-0.362473090788606	64.8707006676701
2	-0.269600238753954	-0.3226473472178	48.2052223550633
2	-0.52401469272122	-0.377032607186651	56.5376138790313
2	-0.43255476757485	-0.185877029402164	48.258981035474
2	-0.397517471175178	-0.283543419487627	46.5263129633676
2	-0.284419108814649	-0.230127949156981	55.1918975940745
2	-0.326818597339463	-0.328588078922995	51.5419658837324
2	-0.486689928657223	-0.257898000882008	34.3643792656838
2	-0.506595032454404	-0.364937916538675	47.1071994822512
2	-0.492083724333665	-0.0959015395026028	42.4305196499369
3	-0.0793819662167147	0.170841169060437	79.1900493537157
3	-0.0501139431885999	-0.267592820121703	79.3193787978446
3	-0.0605441675696639	-0.138041061577256	72.976362034678
3	-0.154612940335613	-0.148659525304383	63.807222115223
3	-0.0239049107396479	0.0881082640571272	81.0389528747478
3	-0.210360225456974	-0.162630671087016	74.6106161125526
3	-0.0939992368320144	0.0697118558372774	63.3552616135982
3	-0.172635850235539	-0.0882662312563527	74.0862596583544
3	-0.02323673775252	0.0710947101789076	76.1035824017384
3	0.287055639364303	-0.133768141903576	75.6992617906637
3	0.0482426980119933	-0.027811984393445	83.8646549982735
3	0.185985003398289	0.113402006073124	80.9046214009432
3	0.0201032592937176	-0.0952809017194018	81.2211435837692
3	0.0414097732347156	0.0828123143004623	80.5290029155378
3	-0.0297561259955056	-0.0470212490570956	80.5851747897962
3	0.00846698214175281	0.0833466718323511	72.5331903489605
4	0.0854949004296152	0.104558927077282	87.2418319812637
4	-0.047620984553079	-0.0903421992252015	103.566500229909
4	-0.0417044907023383	-0.0388271119272154	112.44649585306
4	-0.179541021302995	-0.121916655847626	82.3013645184081
4	-0.00417369172562778	-0.00711130267202005	103.634970684593
4	0.0651887553157749	-0.0348742670871324	101.693441928245
4	0.0152197623213074	0.0214902062356671	107.899106926471
4	0.101285976876966	0.0719214726589849	85.8143773262977
4	0.184214819000356	0.0331566389800583	94.446700897031
4	0.105448360415154	0.0631793827801533	114.885829667963
4	0.138599396518299	0.130644970982452	107.586862270849
4	-0.117528718812857	0.0629808365567452	107.091270720746
4	0.173768692306472	-0.0956001647632552	105.948136191339
4	0.0564718005308966	-0.00559817333968713	96.2956921824135
4	0.151209650106218	0.0788058258975766	121.13751534098
4	0.0912156299808424	-0.0331759914005373	97.8373000086454
